unixtime,lat,lon,crs,spd,mmsi,shipname
1403713273,48.22443333,-123.7760333,8.9,1.94,123459,SLAVE I
1403713273,48.15291,-123.309265,24.83,1.48,123460,MILLENIUM FALCON
1403713278,48.24629833,-122.9781533,29.36,2.65,123456,TIE-FIGHTER
1403713279,48.22443333,-123.7752167,8.9,1.94,123459,SLAVE I
1403713282,48.246495,-122.978825,29.37,2.65,123456,TIE-FIGHTER
1403713285,48.22443333,-123.7744167,8.9,1.94,123459,SLAVE I
1403713285,48.152615,-123.3104033,24.86,1.47,123460,MILLENIUM FALCON
1403713287,48.24669333,-122.979495,29.38,2.65,123456,TIE-FIGHTER
1403713292,47.62222333,-122.5070017,28.09,0.54,123458,X-WING
1403713297,48.22445,-123.7730667,8.9,1.94,123459,SLAVE I
1403713300,48.24737333,-122.98184,29.35,2.64,123456,TIE-FIGHTER
1403713302,48.24747,-122.982175,29.35,2.64,123456,TIE-FIGHTER
1403713306,41.648615,-70.274835,24.2,-1,123457,SLAVE I
1403713308,48.22445,-123.7711833,8.9,1.94,123459,SLAVE I
1403713309,48.15202833,-123.3126667,24.88,1.46,123460,MILLENIUM FALCON
1403713311,48.247855,-122.9835117,29.34,2.63,123456,TIE-FIGHTER
1403713315,48.22445,-123.7711833,8.9,1.94,123459,SLAVE I
1403713315,48.15188333,-123.31323,24.89,1.45,123460,MILLENIUM FALCON
1403713321,48.15174,-123.31379,24.9,1.45,123460,MILLENIUM FALCON
1403713323,48.24847833,-122.9856817,29.34,2.63,123456,TIE-FIGHTER
1403713324,47.6223,-122.5079917,27.74,0.39,123458,X-WING
1403713326,47.6223,-122.5079917,27.74,0.39,123458,X-WING
1403713326,48.24847833,-122.9856817,29.34,2.63,123456,TIE-FIGHTER
1403713326,47.6223,-122.5079917,27.74,0.39,123458,X-WING
1403713327,48.22446667,-123.76875,8.9,1.94,123459,SLAVE I
1403713329,48.24877,-122.98668,29.35,2.62,123456,TIE-FIGHTER
1403713332,48.248965,-122.9873417,29.37,2.62,123456,TIE-FIGHTER
1403713332,48.22446667,-123.76795,8.9,1.94,123459,SLAVE I
1403713336,48.24916,-122.988005,29.37,2.62,123456,TIE-FIGHTER
1403713339,48.22446667,-123.76715,8.9,1.94,123459,SLAVE I
1403713342,48.24945167,-122.9889967,29.37,2.61,123456,TIE-FIGHTER
1403713345,48.22446667,-123.7663333,8.9,1.94,123459,SLAVE I
1403713345,48.15118,-123.3160283,24.94,1.44,123460,MILLENIUM FALCON
1403713347,48.24964667,-122.989655,29.38,2.61,123456,TIE-FIGHTER
1403713350,48.24984167,-122.99031,29.39,2.6,123456,TIE-FIGHTER
1403713360,48.250325,-122.991945,29.39,2.59,123456,TIE-FIGHTER
1403713362,48.25042167,-122.99227,29.39,2.59,123456,TIE-FIGHTER
1403713363,48.15078333,-123.3175883,24.92,1.42,123460,MILLENIUM FALCON
1403713369,48.2245,-123.76325,8.9,1.94,123459,SLAVE I
1403713369,48.150625,-123.3182233,24.93,1.41,123460,MILLENIUM FALCON
1403713375,48.2245,-123.7624333,8.9,1.94,123459,SLAVE I
1403713380,48.25128167,-122.9952233,29.37,2.59,123456,TIE-FIGHTER
1403713381,48.2245,-123.7616333,8.9,1.94,123459,SLAVE I
1403713381,48.15037167,-123.3192067,24.92,1.39,123460,MILLENIUM FALCON
1403713383,47.62243,-122.5089083,27.85,0.1,123458,X-WING
1403713387,48.2245,-123.7608167,8.9,1.94,123459,SLAVE I
1403713388,48.150215,-123.3198283,24.92,1.38,123460,MILLENIUM FALCON
1403713393,48.22451667,-123.7600167,8.9,1.94,123459,SLAVE I
1403713399,48.252155,-122.9981733,29.41,2.59,123456,TIE-FIGHTER
1403713399,48.22451667,-123.7592,8.9,1.94,123459,SLAVE I
1403713400,48.150215,-123.3198283,24.92,1.38,123460,MILLENIUM FALCON
1403713402,48.252305,-122.99866,29.43,2.58,123456,TIE-FIGHTER
1403713405,48.25245333,-122.999145,29.44,2.58,123456,TIE-FIGHTER
1403713405,48.22453333,-123.7584,8.8,1.94,123459,SLAVE I
1403713405,48.14985,-123.3213233,25.01,1.35,123460,MILLENIUM FALCON
1403713407,48.25255333,-122.99947,29.45,2.58,123456,TIE-FIGHTER
1403713417,48.25304333,-123.0010867,29.44,2.57,123456,TIE-FIGHTER
1403713420,48.25318833,-123.0015733,29.42,2.57,123456,TIE-FIGHTER
1403713426,48.25347833,-123.002545,29.42,2.56,123456,TIE-FIGHTER
1403713429,48.14941,-123.3235133,25.44,1.32,123460,MILLENIUM FALCON
1403713435,48.22458333,-123.7544833,8.8,1.95,123459,SLAVE I
1403713435,48.14933667,-123.32404,25.61,1.3,123460,MILLENIUM FALCON
1403713440,48.2246,-123.7536667,8.8,1.95,123459,SLAVE I
1403713443,47.62240333,-122.5090383,26.98,-1,123458,X-WING
1403713447,48.22461667,-123.7528667,8.8,1.95,123459,SLAVE I
1403713448,48.14920167,-123.3251767,25.91,1.29,123460,MILLENIUM FALCON
1403713448,48.14920167,-123.3251767,25.91,1.29,123460,MILLENIUM FALCON
1403713456,48.25492,-123.0073883,29.4,2.55,123456,TIE-FIGHTER
1403713459,48.22461667,-123.7528667,8.8,1.95,123459,SLAVE I
1403713461,48.25511,-123.0080333,29.39,2.55,123456,TIE-FIGHTER
1403713463,47.62236833,-122.5090367,26.87,-1,123458,X-WING
1403713464,48.25529833,-123.00868,29.38,2.55,123456,TIE-FIGHTER
1403713465,48.22465,-123.74905,8.8,1.95,123459,SLAVE I
1403713467,48.255395,-123.0090033,29.38,2.55,123456,TIE-FIGHTER
1403713468,48.25549,-123.0093267,29.38,2.55,123456,TIE-FIGHTER
1403713471,48.22465,-123.7484333,8.8,1.95,123459,SLAVE I
1403713471,48.22465,-123.7484333,8.8,1.95,123459,SLAVE I
1403713471,48.149,-123.3271633,26.13,1.26,123460,MILLENIUM FALCON
1403713477,48.255915,-123.01078,29.37,2.55,123456,TIE-FIGHTER
1403713477,48.148955,-123.3276767,26.18,1.25,123460,MILLENIUM FALCON
1403713485,48.2563,-123.01207,29.4,2.55,123456,TIE-FIGHTER
1403713486,48.25639667,-123.0123933,29.4,2.55,123456,TIE-FIGHTER
1403713493,48.25669167,-123.01336,29.44,2.55,123456,TIE-FIGHTER
1403713495,48.14881667,-123.3292017,26.22,1.24,123460,MILLENIUM FALCON
1403713500,48.22466667,-123.7453833,8.9,1.96,123459,SLAVE I
1403713504,47.622415,-122.5090733,25.73,0.01,123458,X-WING
1403713507,48.22466667,-123.7453833,8.9,1.96,123459,SLAVE I
1403713508,48.148725,-123.3302083,26.25,1.23,123460,MILLENIUM FALCON
1403713508,48.148725,-123.3302083,26.25,1.23,123460,MILLENIUM FALCON
1403713510,41.64861333,-70.27480667,25.16,-1,123457,SLAVE I
1403713516,48.22466667,-123.7453833,8.9,1.96,123459,SLAVE I
1403713525,48.22461667,-123.74125,8.9,1.96,123459,SLAVE I
1403713527,48.25836833,-123.0188617,29.45,2.57,123456,TIE-FIGHTER
1403713530,48.22465,-123.7400833,8.9,1.96,123459,SLAVE I
1403713533,48.25867,-123.0198317,29.48,2.57,123456,TIE-FIGHTER
1403713534,48.25876833,-123.020155,29.47,2.57,123456,TIE-FIGHTER
1403713545,48.25926,-123.02178,29.45,2.57,123456,TIE-FIGHTER
1403713546,48.25936167,-123.0221033,29.46,2.58,123456,TIE-FIGHTER
1403713554,48.22466667,-123.73795,9,1.96,123459,SLAVE I
1403713555,48.14838,-123.3341567,26.27,1.18,123460,MILLENIUM FALCON
1403713556,48.25986167,-123.0237283,29.47,2.58,123456,TIE-FIGHTER
1403713560,48.22465,-123.7371833,9,1.96,123459,SLAVE I
1403713561,48.148345,-123.33456,26.27,1.18,123460,MILLENIUM FALCON
1403713564,47.62239,-122.509085,25.99,-1,123458,X-WING
1403713564,48.22465,-123.7371833,9,1.96,123459,SLAVE I
1403713568,48.148295,-123.3352067,26.29,1.18,123460,MILLENIUM FALCON
1403713573,48.22465,-123.7353167,9,1.96,123459,SLAVE I
1403713573,48.148265,-123.3356083,26.3,1.17,123460,MILLENIUM FALCON
1403713579,48.22463333,-123.7345167,9,1.96,123459,SLAVE I
1403713578,48.14823667,-123.33601,26.33,1.17,123460,MILLENIUM FALCON
1403713585,48.22463333,-123.7338333,9,1.96,123459,SLAVE I
1403713586,48.26131333,-123.0284483,29.48,2.59,123456,TIE-FIGHTER
1403713588,48.26141333,-123.028775,29.48,2.59,123456,TIE-FIGHTER
1403713588,48.148175,-123.3368067,26.35,1.16,123460,MILLENIUM FALCON
1403713591,48.22463333,-123.7333,9,1.96,123459,SLAVE I
1403713595,48.14813,-123.3373633,26.35,1.16,123460,MILLENIUM FALCON
1403713600,48.26202167,-123.03073,29.49,2.59,123456,TIE-FIGHTER
1403713605,48.26222333,-123.0313817,29.49,2.59,123456,TIE-FIGHTER
1403713608,48.262425,-123.032035,29.49,2.6,123456,TIE-FIGHTER
1403713617,48.26282833,-123.0333417,29.49,2.6,123456,TIE-FIGHTER
1403713616,48.14799833,-123.3390183,26.34,1.15,123460,MILLENIUM FALCON
1403713618,48.147985,-123.339175,26.34,1.14,123460,MILLENIUM FALCON
1403713620,48.2246,-123.72895,9,1.96,123459,SLAVE I
1403713624,47.62235167,-122.5090783,26.3,-1,123458,X-WING
1403713626,48.14794,-123.3397217,26.33,1.14,123460,MILLENIUM FALCON
1403713627,48.22458333,-123.7281333,9,1.96,123459,SLAVE I
1403713628,48.14792667,-123.3398783,26.32,1.14,123460,MILLENIUM FALCON
1403713633,48.22458333,-123.7273167,9,1.96,123459,SLAVE I
1403713638,48.26397333,-123.0370967,29.42,2.59,123456,TIE-FIGHTER
1403713638,48.14785333,-123.3407317,26.29,1.13,123460,MILLENIUM FALCON
1403713643,47.62236,-122.509075,26.3,-1,123458,X-WING
1403713645,48.22456667,-123.7256833,9,1.96,123459,SLAVE I
1403713647,48.26434,-123.0384117,29.32,2.58,123456,TIE-FIGHTER
1403713649,48.26443333,-123.0387367,29.32,2.57,123456,TIE-FIGHTER
1403713651,48.22456667,-123.7248833,9,1.96,123459,SLAVE I
1403713667,48.26525333,-123.0416533,29.28,2.54,123456,TIE-FIGHTER
1403713669,48.265345,-123.041975,29.28,2.54,123456,TIE-FIGHTER
1403713677,48.26569833,-123.0432683,29.25,2.53,123456,TIE-FIGHTER
1403713677,48.22456667,-123.7248833,9,1.96,123459,SLAVE I
1403713678,48.14757667,-123.3437033,26.24,1.1,123460,MILLENIUM FALCON
1403713678,48.14757667,-123.3437033,26.24,1.1,123460,MILLENIUM FALCON
1403713684,48.26569833,-123.0432683,29.25,2.53,123456,TIE-FIGHTER
1403713688,48.22451667,-123.7198333,9,1.97,123459,SLAVE I
1403713688,48.14750833,-123.3444533,26.23,1.1,123460,MILLENIUM FALCON
1403713693,47.622395,-122.5090683,26.3,-1,123458,X-WING
1403713693,48.22451667,-123.7193,9,1.97,123459,SLAVE I
1403713703,47.62239833,-122.5090583,26.3,0.01,123458,X-WING
1403713705,48.2245,-123.71765,9,1.97,123459,SLAVE I
1403713706,48.26699667,-123.0481233,29.18,2.52,123456,TIE-FIGHTER
1403713709,48.26708167,-123.0484483,29.17,2.52,123456,TIE-FIGHTER
1403713708,48.14738167,-123.3459383,26.29,1.08,123460,MILLENIUM FALCON
1403713711,48.2245,-123.7168333,9,1.97,123459,SLAVE I
1403713711,48.2245,-123.7168333,9,1.97,123459,SLAVE I
1403713713,48.26725333,-123.0490967,29.16,2.52,123456,TIE-FIGHTER
1403713729,48.26790833,-123.0515233,29.21,2.52,123456,TIE-FIGHTER
1403713731,48.26804,-123.0520083,29.22,2.52,123456,TIE-FIGHTER
1403713738,48.147205,-123.348195,26.29,1.05,123460,MILLENIUM FALCON
1403713739,48.26835167,-123.05314,29.23,2.52,123456,TIE-FIGHTER
1403713748,48.22446667,-123.71175,9,1.98,123459,SLAVE I
1403713753,47.62240333,-122.5090567,26.3,0.01,123458,X-WING
1403713753,48.22445,-123.7109167,9,1.98,123459,SLAVE I
1403713758,48.14706,-123.3496067,26.15,1.03,123460,MILLENIUM FALCON
1403713760,48.14706,-123.3496067,26.15,1.03,123460,MILLENIUM FALCON
1403713762,48.26942833,-123.0570217,29.27,2.53,123456,TIE-FIGHTER
1403713764,47.62240167,-122.5090567,26.3,-1,123458,X-WING
1403713768,48.146995,-123.350305,26.19,1.02,123460,MILLENIUM FALCON
1403713769,48.2697,-123.0579917,29.27,2.53,123456,TIE-FIGHTER
1403713771,48.22443333,-123.7084333,9,1.99,123459,SLAVE I
1403713771,48.22443333,-123.7084333,9,1.99,123459,SLAVE I
1403713773,48.26987833,-123.0586417,29.25,2.53,123456,TIE-FIGHTER
1403713777,48.22443333,-123.7076,9,1.99,123459,SLAVE I
1403713778,48.146945,-123.35093,26.28,1.01,123460,MILLENIUM FALCON
1403713783,48.27037167,-123.0604283,29.25,2.54,123456,TIE-FIGHTER
1403713791,48.27073333,-123.061725,29.27,2.54,123456,TIE-FIGHTER
1403713792,48.270825,-123.06205,29.27,2.54,123456,TIE-FIGHTER
1403713798,48.14689667,-123.3523717,26.76,0.99,123460,MILLENIUM FALCON
1403713804,48.27137167,-123.0639983,29.28,2.54,123456,TIE-FIGHTER
1403713810,48.271645,-123.0649733,29.28,2.54,123456,TIE-FIGHTER
1403713813,47.62239833,-122.5090617,26.3,-1,123458,X-WING
1403713813,48.22438333,-123.7026167,9.1,2,123459,SLAVE I
1403713824,47.622405,-122.5090567,26.3,-1,123458,X-WING
1403713828,48.14695333,-123.3543067,27.29,0.96,123460,MILLENIUM FALCON
1403713829,48.27248667,-123.0678967,29.32,2.55,123456,TIE-FIGHTER
1403713831,48.22435,-123.70025,9,2,123459,SLAVE I
1403713831,48.22435,-123.70025,9,2,123459,SLAVE I
1403713837,48.22435,-123.69915,9,2.01,123459,SLAVE I
1403713846,48.27334,-123.0708333,29.36,2.57,123456,TIE-FIGHTER
1403713851,48.27352833,-123.07149,29.35,2.57,123456,TIE-FIGHTER
1403713854,48.27367,-123.0719833,29.34,2.57,123456,TIE-FIGHTER
1403713858,48.14704,-123.3562817,27.33,0.96,123460,MILLENIUM FALCON
1403713864,48.274145,-123.0736333,29.34,2.59,123456,TIE-FIGHTER
1403713866,48.27428833,-123.0741283,29.34,2.59,123456,TIE-FIGHTER
1403713873,47.622435,-122.5090517,26.3,-1,123458,X-WING
1403713873,48.22426667,-123.6941333,9.1,2.01,123459,SLAVE I
1403713878,48.147095,-123.357685,27.38,0.97,123460,MILLENIUM FALCON
1403713884,47.62244167,-122.509055,26.3,-1,123458,X-WING
1403713888,48.14714333,-123.35836,27.54,0.98,123460,MILLENIUM FALCON
1403713889,48.27528833,-123.0776033,29.34,2.6,123456,TIE-FIGHTER
1403713891,48.22423333,-123.6916333,9.1,2,123459,SLAVE I
1403713897,48.22423333,-123.6909333,9.1,2,123459,SLAVE I
1403713898,48.1472,-123.3590417,27.65,0.99,123460,MILLENIUM FALCON
1403713908,48.27625,-123.0808983,29.34,2.59,123456,TIE-FIGHTER
1403713911,48.27634333,-123.0812283,29.33,2.59,123456,TIE-FIGHTER
1403713913,47.62242833,-122.5090683,26.3,-1,123458,X-WING
1403713918,48.14731,-123.3604167,27.67,1,123460,MILLENIUM FALCON
1403713927,48.22418333,-123.6867667,9,2,123459,SLAVE I
1403713927,48.14736,-123.3610383,27.7,1,123460,MILLENIUM FALCON
1403713929,48.27724833,-123.08437,29.33,2.6,123456,TIE-FIGHTER
1403713933,47.622415,-122.50907,26.3,-1,123458,X-WING
1403713933,48.22416667,-123.6858,9,2,123459,SLAVE I
1403713939,48.22416667,-123.6849667,9,2,123459,SLAVE I
1403713941,48.27783333,-123.0863483,29.39,2.6,123456,TIE-FIGHTER
1403713944,47.622415,-122.5090733,26.3,0.01,123458,X-WING
1403713947,48.14751167,-123.3624283,27.92,1.02,123460,MILLENIUM FALCON
1403713948,48.278235,-123.0876617,29.44,2.6,123456,TIE-FIGHTER
1403713951,48.278335,-123.08799,29.45,2.61,123456,TIE-FIGHTER
1403713951,48.22415,-123.6832833,9,2,123459,SLAVE I
1403713957,48.22415,-123.68245,9,2.01,123459,SLAVE I
1403713958,48.14759,-123.3631283,27.93,1.02,123460,MILLENIUM FALCON
1403713968,48.14767667,-123.3638967,27.97,1.02,123460,MILLENIUM FALCON
1403713970,48.27932,-123.0912883,29.41,2.61,123456,TIE-FIGHTER
1403713974,48.22411667,-123.6800833,9,2.01,123459,SLAVE I
1403713979,48.279715,-123.09261,29.41,2.61,123456,TIE-FIGHTER
1403713987,48.14785833,-123.3652,28.18,1.01,123460,MILLENIUM FALCON
1403713993,47.62242167,-122.50907,27.61,-1,123458,X-WING
1403713993,48.22411667,-123.6775833,9,2.01,123459,SLAVE I
1403713996,48.28059333,-123.0955867,29.38,2.61,123456,TIE-FIGHTER
1403713997,48.14796833,-123.36587,28.33,1,123460,MILLENIUM FALCON
1403714004,47.62242,-122.5090683,27.9,-1,123458,X-WING
1403714004,48.22411667,-123.6759167,8.9,2.01,123459,SLAVE I
1403714007,48.14808667,-123.3664583,28.55,0.99,123460,MILLENIUM FALCON
1403714009,48.28118333,-123.0975667,29.42,2.61,123456,TIE-FIGHTER
1403714011,48.28128333,-123.0978933,29.43,2.61,123456,TIE-FIGHTER
1403714011,48.22411667,-123.6750667,8.9,2.01,123459,SLAVE I
1403714012,48.28138333,-123.0982217,29.44,2.61,123456,TIE-FIGHTER
1403714013,47.62242333,-122.5090683,27.9,0.01,123458,X-WING
1403714017,48.22413333,-123.6742333,8.9,2.01,123459,SLAVE I
1403714024,48.14839333,-123.36757,29.21,0.96,123460,MILLENIUM FALCON
1403714033,48.28233833,-123.1013133,29.48,2.59,123456,TIE-FIGHTER
1403714034,48.28243833,-123.1016383,29.48,2.59,123456,TIE-FIGHTER
1403714035,48.22415,-123.6717333,8.9,2.01,123459,SLAVE I
1403714038,48.14868667,-123.36837,29.75,0.94,123460,MILLENIUM FALCON
1403714041,48.28279,-123.1027683,29.49,2.58,123456,TIE-FIGHTER
1403714045,47.62242333,-122.5090683,27.9,0.01,123458,X-WING
1403714047,48.28279,-123.1027683,29.49,2.58,123456,TIE-FIGHTER
1403714048,48.14889167,-123.368855,30.06,0.93,123460,MILLENIUM FALCON
1403714053,47.62245333,-122.5090567,27.9,0.01,123458,X-WING
1403714057,48.149135,-123.3693733,30.35,0.92,123460,MILLENIUM FALCON
1403714059,48.28360833,-123.1055333,29.36,2.57,123456,TIE-FIGHTER
1403714059,48.22416667,-123.6685167,8.9,2.01,123459,SLAVE I
1403714064,47.62245667,-122.5090583,27.9,0.01,123458,X-WING
1403714064,48.22418333,-123.6676833,8.9,2.01,123459,SLAVE I
1403714067,48.14938833,-123.3698683,30.61,0.91,123460,MILLENIUM FALCON
1403714071,48.28418333,-123.1074917,29.37,2.57,123456,TIE-FIGHTER
1403714071,48.22418333,-123.66685,8.9,2.01,123459,SLAVE I
1403714083,48.28481667,-123.1096183,29.41,2.58,123456,TIE-FIGHTER
1403714083,48.2242,-123.6649,8.9,2.01,123459,SLAVE I
1403714095,48.28541333,-123.11158,29.44,2.59,123456,TIE-FIGHTER
1403714095,48.2242,-123.6635167,8.9,2.01,123459,SLAVE I
1403714098,48.15015167,-123.3713083,30.77,0.89,123460,MILLENIUM FALCON
1403714101,48.28570667,-123.1125667,29.42,2.59,123456,TIE-FIGHTER
1403714107,48.28600333,-123.1135517,29.42,2.6,123456,TIE-FIGHTER
1403714113,47.62243833,-122.509075,28.17,-1,123458,X-WING
1403714117,48.15064833,-123.37227,30.81,0.88,123460,MILLENIUM FALCON
1403714119,48.15064833,-123.37227,30.81,0.88,123460,MILLENIUM FALCON
1403714127,48.150905,-123.3727483,30.88,0.89,123460,MILLENIUM FALCON
1403714131,48.287215,-123.1174817,29.46,2.6,123456,TIE-FIGHTER
1403714131,48.287215,-123.1174817,29.46,2.6,123456,TIE-FIGHTER
1403714131,48.22418333,-123.6583667,9,2,123459,SLAVE I
1403714135,48.287415,-123.1181383,29.46,2.6,123456,TIE-FIGHTER
1403714137,48.22418333,-123.65755,9,2,123459,SLAVE I
1403714137,48.15116833,-123.3732267,30.95,0.9,123460,MILLENIUM FALCON
1403714143,48.22418333,-123.6567167,9,2,123459,SLAVE I
1403714149,48.15147,-123.373755,31.03,0.91,123460,MILLENIUM FALCON
1403714154,48.288355,-123.1212533,29.42,2.6,123456,TIE-FIGHTER
1403714158,48.151725,-123.3741883,31.09,0.92,123460,MILLENIUM FALCON
1403714160,48.22416667,-123.6545,9,1.99,123459,SLAVE I
1403714164,48.28884,-123.12289,29.4,2.59,123456,TIE-FIGHTER
1403714173,47.622445,-122.50908,28.17,0.01,123458,X-WING
1403714173,48.22415,-123.6525667,9,1.99,123459,SLAVE I
1403714177,48.15231333,-123.3751483,31.26,0.94,123460,MILLENIUM FALCON
1403714183,47.62244167,-122.5090817,28.17,-1,123458,X-WING
1403714189,48.15264833,-123.3756767,31.31,0.95,123460,MILLENIUM FALCON
1403714193,48.2902,-123.1274517,29.4,2.57,123456,TIE-FIGHTER
1403714194,48.29029833,-123.127775,29.42,2.57,123456,TIE-FIGHTER
1403714197,48.29044667,-123.1282583,29.43,2.57,123456,TIE-FIGHTER
1403714197,48.22415,-123.6492667,9,1.99,123459,SLAVE I
1403714197,48.15292667,-123.376115,31.33,0.96,123460,MILLENIUM FALCON
1403714203,48.22413333,-123.6484333,9,1.99,123459,SLAVE I
1403714210,48.22413333,-123.64775,9,1.99,123459,SLAVE I
1403714220,48.22411667,-123.6461,9,1.99,123459,SLAVE I
1403714236,48.29237333,-123.1346967,29.39,2.54,123456,TIE-FIGHTER
1403714237,48.15417167,-123.3781217,31.3,1,123460,MILLENIUM FALCON
1403714243,47.62244833,-122.5090567,28.17,-1,123458,X-WING
1403714244,48.2241,-123.6430667,9,1.98,123459,SLAVE I
1403714253,48.29313833,-123.13725,29.42,2.53,123456,TIE-FIGHTER
1403714257,48.29333167,-123.1378883,29.42,2.53,123456,TIE-FIGHTER
1403714257,48.2241,-123.6430667,9,1.98,123459,SLAVE I
1403714257,48.15483,-123.3791217,31.47,1.01,123460,MILLENIUM FALCON
1403714263,48.22408333,-123.6392,9,1.98,123459,SLAVE I
1403714265,48.29371667,-123.1391617,29.43,2.53,123456,TIE-FIGHTER
1403714268,48.22408333,-123.6392,9,1.98,123459,SLAVE I
1403714268,48.15520333,-123.37966,31.56,1.02,123460,MILLENIUM FALCON
1403714273,47.622455,-122.5090517,28.17,-1,123458,X-WING
1403714278,48.15550833,-123.3800933,31.61,1.01,123460,MILLENIUM FALCON
1403714281,48.22403333,-123.6368167,9,1.99,123459,SLAVE I
1403714287,48.29477167,-123.1426683,29.42,2.52,123456,TIE-FIGHTER
1403714287,48.15581,-123.3805317,31.59,1.01,123460,MILLENIUM FALCON
1403714297,48.156175,-123.38106,31.6,1,123460,MILLENIUM FALCON
1403714301,48.295445,-123.1449,29.43,2.52,123456,TIE-FIGHTER
1403714303,47.62246833,-122.5090617,28.89,-1,123458,X-WING
1403714309,48.15654167,-123.3815783,31.66,1,123460,MILLENIUM FALCON
1403714313,48.29602833,-123.1468083,29.45,2.52,123456,TIE-FIGHTER
1403714312,48.22403333,-123.6368167,9,1.99,123459,SLAVE I
1403714317,48.15680833,-123.381955,31.66,0.99,123460,MILLENIUM FALCON
1403714319,48.29631833,-123.147765,29.45,2.53,123456,TIE-FIGHTER
1403714320,48.29636833,-123.1479233,29.46,2.53,123456,TIE-FIGHTER
1403714326,48.296665,-123.148875,29.49,2.53,123456,TIE-FIGHTER
1403714328,48.15724,-123.3825567,31.71,0.98,123460,MILLENIUM FALCON
1403714330,48.22398333,-123.6310667,9,1.99,123459,SLAVE I
1403714335,48.22396667,-123.6302333,9,2,123459,SLAVE I
1403714337,48.29720333,-123.1506267,29.47,2.53,123456,TIE-FIGHTER
1403714338,48.15754167,-123.3829633,31.77,0.98,123460,MILLENIUM FALCON
1403714341,48.22396667,-123.6299667,9,2,123459,SLAVE I
1403714343,48.297495,-123.1515867,29.45,2.53,123456,TIE-FIGHTER
1403714357,48.15819167,-123.3837717,32.04,0.96,123460,MILLENIUM FALCON
1403714360,48.22393333,-123.6260667,9,2,123459,SLAVE I
1403714360,48.22393333,-123.6260667,9,2,123459,SLAVE I
1403714363,47.62247667,-122.5090283,30.12,0.01,123458,X-WING
1403714368,48.15858,-123.3841967,32.28,0.95,123460,MILLENIUM FALCON
1403714373,48.2989,-123.1562467,29.41,2.55,123456,TIE-FIGHTER
1403714373,47.62248,-122.5090317,30.12,0.01,123458,X-WING
1403714374,48.29899667,-123.15657,29.42,2.55,123456,TIE-FIGHTER
1403714377,48.15890167,-123.3845267,32.45,0.94,123460,MILLENIUM FALCON
1403714379,48.29924,-123.157375,29.42,2.55,123456,TIE-FIGHTER
1403714380,48.29933667,-123.1576983,29.42,2.55,123456,TIE-FIGHTER
1403714384,47.62247667,-122.509035,30.12,0.01,123458,X-WING
1403714387,48.29963167,-123.1586633,29.44,2.55,123456,TIE-FIGHTER
1403714388,48.15929667,-123.38492,32.58,0.94,123460,MILLENIUM FALCON
1403714390,48.29983167,-123.159305,29.48,2.55,123456,TIE-FIGHTER
1403714395,48.22391667,-123.6207167,9,2.01,123459,SLAVE I
1403714398,48.15962333,-123.38523,32.7,0.93,123460,MILLENIUM FALCON
1403714404,47.62247667,-122.509035,30.12,0.01,123458,X-WING
1403714407,48.2239,-123.6190333,9,2.01,123459,SLAVE I
1403714417,48.16034833,-123.3859033,32.8,0.92,123460,MILLENIUM FALCON
1403714428,48.160745,-123.3862733,32.82,0.92,123460,MILLENIUM FALCON
1403714433,48.30189833,-123.1660533,29.43,2.55,123456,TIE-FIGHTER
1403714433,47.62246167,-122.5090567,30.12,-1,123458,X-WING
1403714442,48.30237833,-123.1676667,29.41,2.55,123456,TIE-FIGHTER
1403714444,47.622445,-122.5090583,30.12,0.01,123458,X-WING
1403714444,48.302475,-123.1679883,29.42,2.55,123456,TIE-FIGHTER
1403714448,48.16146667,-123.38693,32.89,0.92,123460,MILLENIUM FALCON
1403714449,48.22386667,-123.6136333,9.1,2,123459,SLAVE I
1403714450,48.302765,-123.1689517,29.42,2.55,123456,TIE-FIGHTER
1403714455,48.22385,-123.6125167,9.1,2,123459,SLAVE I
1403714458,48.303105,-123.170075,29.43,2.54,123456,TIE-FIGHTER
1403714461,48.2238,-123.6115333,9.1,2,123459,SLAVE I
1403714467,48.22378333,-123.6112333,9.1,2,123459,SLAVE I
1403714467,48.162115,-123.3875183,32.89,0.91,123460,MILLENIUM FALCON
1403714480,48.162115,-123.3875183,32.89,0.91,123460,MILLENIUM FALCON
1403714482,48.30423833,-123.1739233,29.39,2.53,123456,TIE-FIGHTER
1403714488,47.62229167,-122.5079533,27.03,-1,123458,X-WING
1403714491,48.30460667,-123.1752083,29.35,2.52,123456,TIE-FIGHTER
1403714493,48.304745,-123.1756883,29.34,2.52,123456,TIE-FIGHTER
1403714497,48.22366667,-123.6077,9.2,1.99,123459,SLAVE I
1403714497,48.16323333,-123.388555,32.82,0.93,123460,MILLENIUM FALCON
1403714502,48.305165,-123.1771317,29.36,2.52,123456,TIE-FIGHTER
1403714506,48.30535167,-123.1777717,29.36,2.52,123456,TIE-FIGHTER
1403714509,48.16364667,-123.3889267,32.88,0.94,123460,MILLENIUM FALCON
1403714515,48.22361667,-123.6052333,9.2,1.99,123459,SLAVE I
1403714520,48.30601833,-123.1800083,29.42,2.52,123456,TIE-FIGHTER
1403714520,48.22361667,-123.60495,9.2,1.99,123459,SLAVE I
1403714527,48.30632667,-123.18095,29.54,2.52,123456,TIE-FIGHTER
1403714527,48.22361667,-123.60495,9.2,1.99,123459,SLAVE I
1403714527,48.16438333,-123.3895717,32.97,0.97,123460,MILLENIUM FALCON
